,BVP,time
13831,0.87,2021-12-17 17:42:34.281250
13832,0.19,2021-12-17 17:42:34.296875
13833,-0.25,2021-12-17 17:42:34.312500
13834,-0.11,2021-12-17 17:42:34.328125
13835,0.85,2021-12-17 17:42:34.343750
13836,2.59,2021-12-17 17:42:34.359375
13837,4.75,2021-12-17 17:42:34.375000
13838,6.74,2021-12-17 17:42:34.390625
13839,7.98,2021-12-17 17:42:34.406250
13840,8.18,2021-12-17 17:42:34.421875
13841,7.39,2021-12-17 17:42:34.437500
13842,5.89,2021-12-17 17:42:34.453125
13843,3.91,2021-12-17 17:42:34.468750
13844,1.49,2021-12-17 17:42:34.484375
13845,-1.62,2021-12-17 17:42:34.500000
13846,-5.55,2021-12-17 17:42:34.515625
13847,-10.17,2021-12-17 17:42:34.531250
13848,-14.97,2021-12-17 17:42:34.546875
13849,-19.32,2021-12-17 17:42:34.562500
13850,-22.95,2021-12-17 17:42:34.578125
13851,-26.29,2021-12-17 17:42:34.593750
13852,-30.44,2021-12-17 17:42:34.609375
13853,-36.57,2021-12-17 17:42:34.625000
13854,-45.25,2021-12-17 17:42:34.640625
13855,-55.83,2021-12-17 17:42:34.656250
13856,-66.49,2021-12-17 17:42:34.671875
13857,-74.87,2021-12-17 17:42:34.687500
13858,-78.98,2021-12-17 17:42:34.703125
13859,-77.97,2021-12-17 17:42:34.718750
13860,-72.33,2021-12-17 17:42:34.734375
13861,-63.58,2021-12-17 17:42:34.750000
13862,-53.53,2021-12-17 17:42:34.765625
13863,-43.7,2021-12-17 17:42:34.781250
13864,-35.0,2021-12-17 17:42:34.796875
13865,-27.8,2021-12-17 17:42:34.812500
13866,-22.35,2021-12-17 17:42:34.828125
13867,-18.85,2021-12-17 17:42:34.843750
13868,-17.47,2021-12-17 17:42:34.859375
13869,-17.94,2021-12-17 17:42:34.875000
13870,-19.29,2021-12-17 17:42:34.890625
13871,-19.93,2021-12-17 17:42:34.906250
13872,-18.24,2021-12-17 17:42:34.921875
13873,-13.26,2021-12-17 17:42:34.937500
13874,-5.2,2021-12-17 17:42:34.953125
13875,4.58,2021-12-17 17:42:34.968750
13876,14.19,2021-12-17 17:42:34.984375
13877,22.03,2021-12-17 17:42:35.000000
13878,27.48,2021-12-17 17:42:35.015625
13879,31.15,2021-12-17 17:42:35.031250
13880,34.41,2021-12-17 17:42:35.046875
13881,38.68,2021-12-17 17:42:35.062500
13882,44.81,2021-12-17 17:42:35.078125
13883,52.59,2021-12-17 17:42:35.093750
13884,60.53,2021-12-17 17:42:35.109375
13885,66.15,2021-12-17 17:42:35.125000
13886,66.53,2021-12-17 17:42:35.140625
13887,59.39,2021-12-17 17:42:35.156250
13888,44.22,2021-12-17 17:42:35.171875
13889,23.12,2021-12-17 17:42:35.187500
13890,0.63,2021-12-17 17:42:35.203125
13891,-17.44,2021-12-17 17:42:35.218750
13892,-25.99,2021-12-17 17:42:35.234375
13893,-22.64,2021-12-17 17:42:35.250000
13894,-8.64,2021-12-17 17:42:35.265625
13895,11.82,2021-12-17 17:42:35.281250
13896,33.54,2021-12-17 17:42:35.296875
13897,52.41,2021-12-17 17:42:35.312500
13898,66.62,2021-12-17 17:42:35.328125
13899,76.46,2021-12-17 17:42:35.343750
13900,82.95,2021-12-17 17:42:35.359375
13901,86.42,2021-12-17 17:42:35.375000
13902,86.09,2021-12-17 17:42:35.390625
13903,80.66,2021-12-17 17:42:35.406250
13904,69.48,2021-12-17 17:42:35.421875
13905,53.44,2021-12-17 17:42:35.437500
13906,35.0,2021-12-17 17:42:35.453125
13907,17.3,2021-12-17 17:42:35.468750
13908,2.97,2021-12-17 17:42:35.484375
13909,-6.73,2021-12-17 17:42:35.500000
13910,-12.02,2021-12-17 17:42:35.515625
13911,-13.98,2021-12-17 17:42:35.531250
13912,-13.82,2021-12-17 17:42:35.546875
13913,-12.45,2021-12-17 17:42:35.562500
13914,-10.41,2021-12-17 17:42:35.578125
13915,-8.06,2021-12-17 17:42:35.593750
13916,-5.7,2021-12-17 17:42:35.609375
13917,-3.72,2021-12-17 17:42:35.625000
13918,-2.59,2021-12-17 17:42:35.640625
13919,-2.71,2021-12-17 17:42:35.656250
13920,-4.31,2021-12-17 17:42:35.671875
13921,-7.2,2021-12-17 17:42:35.687500
13922,-10.7,2021-12-17 17:42:35.703125
13923,-13.8,2021-12-17 17:42:35.718750
13924,-15.45,2021-12-17 17:42:35.734375
13925,-15.11,2021-12-17 17:42:35.750000
13926,-13.05,2021-12-17 17:42:35.765625
13927,-10.37,2021-12-17 17:42:35.781250
13928,-8.54,2021-12-17 17:42:35.796875
13929,-8.8,2021-12-17 17:42:35.812500
13930,-11.7,2021-12-17 17:42:35.828125
13931,-16.87,2021-12-17 17:42:35.843750
13932,-23.26,2021-12-17 17:42:35.859375
13933,-29.69,2021-12-17 17:42:35.875000
13934,-35.21,2021-12-17 17:42:35.890625
13935,-39.31,2021-12-17 17:42:35.906250
13936,-41.88,2021-12-17 17:42:35.921875
13937,-42.92,2021-12-17 17:42:35.937500
13938,-42.48,2021-12-17 17:42:35.953125
13939,-40.54,2021-12-17 17:42:35.968750
13940,-37.19,2021-12-17 17:42:35.984375
13941,-32.62,2021-12-17 17:42:36.000000
13942,-27.19,2021-12-17 17:42:36.015625
13943,-21.36,2021-12-17 17:42:36.031250
13944,-15.57,2021-12-17 17:42:36.046875
13945,-10.23,2021-12-17 17:42:36.062500
13946,-5.68,2021-12-17 17:42:36.078125
13947,-2.25,2021-12-17 17:42:36.093750
13948,-0.12,2021-12-17 17:42:36.109375
13949,0.65,2021-12-17 17:42:36.125000
13950,0.2,2021-12-17 17:42:36.140625
13951,-1.12,2021-12-17 17:42:36.156250
13952,-2.85,2021-12-17 17:42:36.171875
13953,-4.51,2021-12-17 17:42:36.187500
13954,-5.74,2021-12-17 17:42:36.203125
13955,-6.26,2021-12-17 17:42:36.218750
13956,-5.84,2021-12-17 17:42:36.234375
13957,-4.33,2021-12-17 17:42:36.250000
13958,-1.67,2021-12-17 17:42:36.265625
13959,1.97,2021-12-17 17:42:36.281250
13960,6.19,2021-12-17 17:42:36.296875
13961,10.41,2021-12-17 17:42:36.312500
13962,14.07,2021-12-17 17:42:36.328125
13963,16.89,2021-12-17 17:42:36.343750
13964,18.9,2021-12-17 17:42:36.359375
13965,20.48,2021-12-17 17:42:36.375000
13966,22.11,2021-12-17 17:42:36.390625
13967,24.2,2021-12-17 17:42:36.406250
13968,26.86,2021-12-17 17:42:36.421875
13969,29.88,2021-12-17 17:42:36.437500
13970,32.81,2021-12-17 17:42:36.453125
13971,35.1,2021-12-17 17:42:36.468750
13972,36.27,2021-12-17 17:42:36.484375
13973,36.12,2021-12-17 17:42:36.500000
13974,34.72,2021-12-17 17:42:36.515625
13975,32.4,2021-12-17 17:42:36.531250
13976,29.65,2021-12-17 17:42:36.546875
13977,26.9,2021-12-17 17:42:36.562500
13978,24.54,2021-12-17 17:42:36.578125
13979,22.73,2021-12-17 17:42:36.593750
13980,21.49,2021-12-17 17:42:36.609375
13981,20.81,2021-12-17 17:42:36.625000
13982,20.59,2021-12-17 17:42:36.640625
13983,20.75,2021-12-17 17:42:36.656250
13984,21.1,2021-12-17 17:42:36.671875
13985,21.38,2021-12-17 17:42:36.687500
13986,21.2,2021-12-17 17:42:36.703125
13987,20.13,2021-12-17 17:42:36.718750
13988,17.72,2021-12-17 17:42:36.734375
13989,13.59,2021-12-17 17:42:36.750000
13990,7.55,2021-12-17 17:42:36.765625
13991,-0.38,2021-12-17 17:42:36.781250
13992,-9.78,2021-12-17 17:42:36.796875
13993,-19.79,2021-12-17 17:42:36.812500
13994,-29.1,2021-12-17 17:42:36.828125
13995,-36.18,2021-12-17 17:42:36.843750
13996,-39.66,2021-12-17 17:42:36.859375
13997,-39.01,2021-12-17 17:42:36.875000
13998,-34.9,2021-12-17 17:42:36.890625
13999,-29.23,2021-12-17 17:42:36.906250
14000,-24.74,2021-12-17 17:42:36.921875
14001,-23.9,2021-12-17 17:42:36.937500
14002,-27.91,2021-12-17 17:42:36.953125
14003,-36.04,2021-12-17 17:42:36.968750
14004,-45.8,2021-12-17 17:42:36.984375
14005,-53.92,2021-12-17 17:42:37.000000
14006,-57.75,2021-12-17 17:42:37.015625
14007,-56.46,2021-12-17 17:42:37.031250
14008,-51.25,2021-12-17 17:42:37.046875
14009,-44.7,2021-12-17 17:42:37.062500
14010,-39.38,2021-12-17 17:42:37.078125
14011,-36.57,2021-12-17 17:42:37.093750
14012,-35.81,2021-12-17 17:42:37.109375
14013,-35.31,2021-12-17 17:42:37.125000
14014,-33.04,2021-12-17 17:42:37.140625
14015,-27.82,2021-12-17 17:42:37.156250
14016,-19.74,2021-12-17 17:42:37.171875
14017,-9.82,2021-12-17 17:42:37.187500
14018,0.67,2021-12-17 17:42:37.203125
14019,10.79,2021-12-17 17:42:37.218750
14020,19.97,2021-12-17 17:42:37.234375
14021,27.53,2021-12-17 17:42:37.250000
14022,32.48,2021-12-17 17:42:37.265625
14023,33.46,2021-12-17 17:42:37.281250
14024,29.47,2021-12-17 17:42:37.296875
14025,20.64,2021-12-17 17:42:37.312500
14026,8.56,2021-12-17 17:42:37.328125
14027,-4.1,2021-12-17 17:42:37.343750
14028,-14.55,2021-12-17 17:42:37.359375
14029,-21.07,2021-12-17 17:42:37.375000
14030,-23.53,2021-12-17 17:42:37.390625
14031,-23.19,2021-12-17 17:42:37.406250
14032,-21.8,2021-12-17 17:42:37.421875
14033,-20.72,2021-12-17 17:42:37.437500
14034,-20.33,2021-12-17 17:42:37.453125
14035,-20.08,2021-12-17 17:42:37.468750
14036,-19.1,2021-12-17 17:42:37.484375
14037,-16.66,2021-12-17 17:42:37.500000
14038,-12.61,2021-12-17 17:42:37.515625
14039,-7.31,2021-12-17 17:42:37.531250
14040,-1.44,2021-12-17 17:42:37.546875
14041,4.37,2021-12-17 17:42:37.562500
14042,9.72,2021-12-17 17:42:37.578125
14043,14.56,2021-12-17 17:42:37.593750
14044,19.15,2021-12-17 17:42:37.609375
14045,23.74,2021-12-17 17:42:37.625000
14046,28.45,2021-12-17 17:42:37.640625
14047,33.05,2021-12-17 17:42:37.656250
14048,37.03,2021-12-17 17:42:37.671875
14049,39.76,2021-12-17 17:42:37.687500
14050,40.82,2021-12-17 17:42:37.703125
14051,40.21,2021-12-17 17:42:37.718750
14052,38.38,2021-12-17 17:42:37.734375
14053,35.95,2021-12-17 17:42:37.750000
14054,33.43,2021-12-17 17:42:37.765625
14055,30.98,2021-12-17 17:42:37.781250
14056,28.37,2021-12-17 17:42:37.796875
14057,25.18,2021-12-17 17:42:37.812500
14058,21.02,2021-12-17 17:42:37.828125
14059,15.73,2021-12-17 17:42:37.843750
14060,9.4,2021-12-17 17:42:37.859375
14061,2.32,2021-12-17 17:42:37.875000
14062,-5.17,2021-12-17 17:42:37.890625
14063,-12.73,2021-12-17 17:42:37.906250
14064,-20.01,2021-12-17 17:42:37.921875
14065,-26.68,2021-12-17 17:42:37.937500
14066,-32.42,2021-12-17 17:42:37.953125
14067,-36.96,2021-12-17 17:42:37.968750
14068,-40.16,2021-12-17 17:42:37.984375
14069,-41.9,2021-12-17 17:42:38.000000
14070,-42.23,2021-12-17 17:42:38.015625
14071,-41.27,2021-12-17 17:42:38.031250
14072,-39.29,2021-12-17 17:42:38.046875
14073,-36.68,2021-12-17 17:42:38.062500
14074,-33.77,2021-12-17 17:42:38.078125
14075,-30.81,2021-12-17 17:42:38.093750
14076,-27.84,2021-12-17 17:42:38.109375
14077,-24.75,2021-12-17 17:42:38.125000
14078,-21.41,2021-12-17 17:42:38.140625
14079,-17.85,2021-12-17 17:42:38.156250
14080,-14.35,2021-12-17 17:42:38.171875
14081,-11.44,2021-12-17 17:42:38.187500
14082,-9.73,2021-12-17 17:42:38.203125
14083,-9.66,2021-12-17 17:42:38.218750
14084,-11.28,2021-12-17 17:42:38.234375
14085,-14.16,2021-12-17 17:42:38.250000
14086,-17.49,2021-12-17 17:42:38.265625
14087,-20.3,2021-12-17 17:42:38.281250
14088,-21.66,2021-12-17 17:42:38.296875
14089,-21.02,2021-12-17 17:42:38.312500
14090,-18.23,2021-12-17 17:42:38.328125
14091,-13.63,2021-12-17 17:42:38.343750
14092,-7.84,2021-12-17 17:42:38.359375
14093,-1.6,2021-12-17 17:42:38.375000
14094,4.49,2021-12-17 17:42:38.390625
14095,10.04,2021-12-17 17:42:38.406250
14096,15.02,2021-12-17 17:42:38.421875
14097,19.59,2021-12-17 17:42:38.437500
14098,24.01,2021-12-17 17:42:38.453125
14099,28.46,2021-12-17 17:42:38.468750
14100,32.93,2021-12-17 17:42:38.484375
14101,37.23,2021-12-17 17:42:38.500000
14102,40.95,2021-12-17 17:42:38.515625
14103,43.68,2021-12-17 17:42:38.531250
14104,45.07,2021-12-17 17:42:38.546875
14105,45.07,2021-12-17 17:42:38.562500
14106,43.88,2021-12-17 17:42:38.578125
14107,41.99,2021-12-17 17:42:38.593750
14108,39.94,2021-12-17 17:42:38.609375
14109,38.15,2021-12-17 17:42:38.625000
14110,36.76,2021-12-17 17:42:38.640625
14111,35.57,2021-12-17 17:42:38.656250
14112,34.22,2021-12-17 17:42:38.671875
14113,32.33,2021-12-17 17:42:38.687500
14114,29.76,2021-12-17 17:42:38.703125
14115,26.55,2021-12-17 17:42:38.718750
14116,23.01,2021-12-17 17:42:38.734375
14117,19.58,2021-12-17 17:42:38.750000
14118,16.7,2021-12-17 17:42:38.765625
14119,14.67,2021-12-17 17:42:38.781250
14120,13.55,2021-12-17 17:42:38.796875
14121,13.13,2021-12-17 17:42:38.812500
14122,12.93,2021-12-17 17:42:38.828125
14123,12.42,2021-12-17 17:42:38.843750
14124,11.1,2021-12-17 17:42:38.859375
14125,8.81,2021-12-17 17:42:38.875000
14126,5.76,2021-12-17 17:42:38.890625
14127,2.49,2021-12-17 17:42:38.906250
14128,-0.4,2021-12-17 17:42:38.921875
14129,-2.56,2021-12-17 17:42:38.937500
14130,-3.97,2021-12-17 17:42:38.953125
14131,-4.98,2021-12-17 17:42:38.968750
14132,-6.12,2021-12-17 17:42:38.984375
14133,-7.96,2021-12-17 17:42:39.000000
14134,-10.92,2021-12-17 17:42:39.015625
14135,-15.2,2021-12-17 17:42:39.031250
14136,-20.75,2021-12-17 17:42:39.046875
14137,-27.15,2021-12-17 17:42:39.062500
14138,-33.71,2021-12-17 17:42:39.078125
14139,-39.45,2021-12-17 17:42:39.093750
14140,-43.36,2021-12-17 17:42:39.109375
14141,-44.63,2021-12-17 17:42:39.125000
14142,-42.94,2021-12-17 17:42:39.140625
14143,-38.57,2021-12-17 17:42:39.156250
14144,-32.23,2021-12-17 17:42:39.171875
14145,-24.81,2021-12-17 17:42:39.187500
14146,-17.0,2021-12-17 17:42:39.203125
14147,-9.17,2021-12-17 17:42:39.218750
14148,-1.48,2021-12-17 17:42:39.234375
14149,5.93,2021-12-17 17:42:39.250000
14150,12.83,2021-12-17 17:42:39.265625
14151,18.87,2021-12-17 17:42:39.281250
14152,23.7,2021-12-17 17:42:39.296875
14153,27.18,2021-12-17 17:42:39.312500
14154,29.48,2021-12-17 17:42:39.328125
14155,30.98,2021-12-17 17:42:39.343750
14156,32.09,2021-12-17 17:42:39.359375
14157,33.0,2021-12-17 17:42:39.375000
14158,33.58,2021-12-17 17:42:39.390625
14159,33.5,2021-12-17 17:42:39.406250
14160,32.53,2021-12-17 17:42:39.421875
14161,30.73,2021-12-17 17:42:39.437500
14162,28.59,2021-12-17 17:42:39.453125
14163,26.98,2021-12-17 17:42:39.468750
14164,26.84,2021-12-17 17:42:39.484375
14165,28.83,2021-12-17 17:42:39.500000
14166,33.0,2021-12-17 17:42:39.515625
14167,38.56,2021-12-17 17:42:39.531250
14168,44.03,2021-12-17 17:42:39.546875
14169,47.86,2021-12-17 17:42:39.562500
14170,49.05,2021-12-17 17:42:39.578125
14171,47.56,2021-12-17 17:42:39.593750
14172,44.43,2021-12-17 17:42:39.609375
14173,41.37,2021-12-17 17:42:39.625000
14174,39.96,2021-12-17 17:42:39.640625
14175,41.02,2021-12-17 17:42:39.656250
14176,44.3,2021-12-17 17:42:39.671875
14177,48.42,2021-12-17 17:42:39.687500
14178,51.18,2021-12-17 17:42:39.703125
14179,49.88,2021-12-17 17:42:39.718750
14180,41.92,2021-12-17 17:42:39.734375
14181,25.66,2021-12-17 17:42:39.750000
14182,1.45,2021-12-17 17:42:39.765625
14183,-27.7,2021-12-17 17:42:39.781250
14184,-56.38,2021-12-17 17:42:39.796875
14185,-78.11,2021-12-17 17:42:39.812500
14186,-87.44,2021-12-17 17:42:39.828125
14187,-81.91,2021-12-17 17:42:39.843750
14188,-62.87,2021-12-17 17:42:39.859375
14189,-34.78,2021-12-17 17:42:39.875000
14190,-3.37,2021-12-17 17:42:39.890625
14191,26.25,2021-12-17 17:42:39.906250
14192,50.92,2021-12-17 17:42:39.921875
14193,69.45,2021-12-17 17:42:39.937500
14194,82.02,2021-12-17 17:42:39.953125
14195,89.39,2021-12-17 17:42:39.968750
14196,92.48,2021-12-17 17:42:39.984375
14197,92.32,2021-12-17 17:42:40.000000
14198,90.08,2021-12-17 17:42:40.015625
14199,86.94,2021-12-17 17:42:40.031250
14200,83.69,2021-12-17 17:42:40.046875
14201,80.47,2021-12-17 17:42:40.062500
14202,76.73,2021-12-17 17:42:40.078125
14203,71.48,2021-12-17 17:42:40.093750
14204,63.91,2021-12-17 17:42:40.109375
14205,54.05,2021-12-17 17:42:40.125000
14206,43.21,2021-12-17 17:42:40.140625
14207,33.93,2021-12-17 17:42:40.156250
14208,29.63,2021-12-17 17:42:40.171875
14209,33.66,2021-12-17 17:42:40.187500
14210,48.14,2021-12-17 17:42:40.203125
14211,72.92,2021-12-17 17:42:40.218750
14212,105.2,2021-12-17 17:42:40.234375
14213,140.13,2021-12-17 17:42:40.250000
14214,172.22,2021-12-17 17:42:40.265625
14215,197.06,2021-12-17 17:42:40.281250
14216,212.39,2021-12-17 17:42:40.296875
14217,218.31,2021-12-17 17:42:40.312500
14218,216.53,2021-12-17 17:42:40.328125
14219,209.16,2021-12-17 17:42:40.343750
14220,197.8,2021-12-17 17:42:40.359375
14221,183.21,2021-12-17 17:42:40.375000
14222,165.67,2021-12-17 17:42:40.390625
14223,145.43,2021-12-17 17:42:40.406250
14224,123.03,2021-12-17 17:42:40.421875
14225,99.2,2021-12-17 17:42:40.437500
14226,74.57,2021-12-17 17:42:40.453125
14227,49.46,2021-12-17 17:42:40.468750
14228,23.87,2021-12-17 17:42:40.484375
14229,-2.19,2021-12-17 17:42:40.500000
14230,-28.44,2021-12-17 17:42:40.515625
14231,-54.19,2021-12-17 17:42:40.531250
14232,-78.4,2021-12-17 17:42:40.546875
14233,-99.95,2021-12-17 17:42:40.562500
14234,-117.83,2021-12-17 17:42:40.578125
14235,-131.32,2021-12-17 17:42:40.593750
14236,-140.07,2021-12-17 17:42:40.609375
14237,-144.09,2021-12-17 17:42:40.625000
14238,-143.61,2021-12-17 17:42:40.640625
14239,-139.02,2021-12-17 17:42:40.656250
14240,-130.77,2021-12-17 17:42:40.671875
14241,-119.36,2021-12-17 17:42:40.687500
14242,-105.4,2021-12-17 17:42:40.703125
14243,-89.67,2021-12-17 17:42:40.718750
14244,-73.18,2021-12-17 17:42:40.734375
14245,-57.14,2021-12-17 17:42:40.750000
14246,-42.83,2021-12-17 17:42:40.765625
14247,-31.43,2021-12-17 17:42:40.781250
14248,-23.72,2021-12-17 17:42:40.796875
14249,-19.85,2021-12-17 17:42:40.812500
14250,-19.35,2021-12-17 17:42:40.828125
14251,-21.26,2021-12-17 17:42:40.843750
14252,-24.45,2021-12-17 17:42:40.859375
14253,-27.94,2021-12-17 17:42:40.875000
14254,-31.27,2021-12-17 17:42:40.890625
14255,-34.35,2021-12-17 17:42:40.906250
14256,-37.31,2021-12-17 17:42:40.921875
14257,-40.21,2021-12-17 17:42:40.937500
14258,-42.79,2021-12-17 17:42:40.953125
14259,-44.56,2021-12-17 17:42:40.968750
14260,-45.24,2021-12-17 17:42:40.984375
14261,-45.29,2021-12-17 17:42:41.000000
14262,-45.85,2021-12-17 17:42:41.015625
14263,-48.78,2021-12-17 17:42:41.031250
14264,-55.86,2021-12-17 17:42:41.046875
14265,-68.16,2021-12-17 17:42:41.062500
14266,-85.71,2021-12-17 17:42:41.078125
14267,-107.34,2021-12-17 17:42:41.093750
14268,-130.86,2021-12-17 17:42:41.109375
14269,-153.16,2021-12-17 17:42:41.125000
14270,-170.48,2021-12-17 17:42:41.140625
14271,-178.88,2021-12-17 17:42:41.156250
14272,-175.31,2021-12-17 17:42:41.171875
14273,-158.83,2021-12-17 17:42:41.187500
14274,-131.57,2021-12-17 17:42:41.203125
14275,-98.49,2021-12-17 17:42:41.218750
14276,-65.93,2021-12-17 17:42:41.234375
14277,-39.42,2021-12-17 17:42:41.250000
14278,-21.83,2021-12-17 17:42:41.265625
14279,-12.84,2021-12-17 17:42:41.281250
14280,-9.83,2021-12-17 17:42:41.296875
14281,-9.69,2021-12-17 17:42:41.312500
14282,-10.34,2021-12-17 17:42:41.328125
14283,-11.26,2021-12-17 17:42:41.343750
14284,-12.87,2021-12-17 17:42:41.359375
14285,-15.5,2021-12-17 17:42:41.375000
14286,-18.79,2021-12-17 17:42:41.390625
14287,-21.76,2021-12-17 17:42:41.406250
14288,-23.44,2021-12-17 17:42:41.421875
14289,-23.55,2021-12-17 17:42:41.437500
14290,-22.68,2021-12-17 17:42:41.453125
14291,-21.91,2021-12-17 17:42:41.468750
14292,-22.08,2021-12-17 17:42:41.484375
14293,-23.51,2021-12-17 17:42:41.500000
14294,-25.66,2021-12-17 17:42:41.515625
14295,-27.58,2021-12-17 17:42:41.531250
14296,-28.3,2021-12-17 17:42:41.546875
14297,-27.36,2021-12-17 17:42:41.562500
14298,-24.93,2021-12-17 17:42:41.578125
14299,-21.78,2021-12-17 17:42:41.593750
14300,-18.84,2021-12-17 17:42:41.609375
14301,-16.74,2021-12-17 17:42:41.625000
14302,-15.67,2021-12-17 17:42:41.640625
14303,-15.25,2021-12-17 17:42:41.656250
14304,-14.76,2021-12-17 17:42:41.671875
14305,-13.48,2021-12-17 17:42:41.687500
14306,-11.06,2021-12-17 17:42:41.703125
14307,-7.67,2021-12-17 17:42:41.718750
14308,-3.9,2021-12-17 17:42:41.734375
14309,-0.55,2021-12-17 17:42:41.750000
14310,1.78,2021-12-17 17:42:41.765625
14311,2.87,2021-12-17 17:42:41.781250
14312,3.05,2021-12-17 17:42:41.796875
14313,2.97,2021-12-17 17:42:41.812500
14314,3.31,2021-12-17 17:42:41.828125
14315,4.47,2021-12-17 17:42:41.843750
14316,6.32,2021-12-17 17:42:41.859375
14317,8.22,2021-12-17 17:42:41.875000
14318,9.11,2021-12-17 17:42:41.890625
14319,7.84,2021-12-17 17:42:41.906250
14320,3.44,2021-12-17 17:42:41.921875
14321,-4.49,2021-12-17 17:42:41.937500
14322,-15.61,2021-12-17 17:42:41.953125
14323,-28.85,2021-12-17 17:42:41.968750
14324,-42.76,2021-12-17 17:42:41.984375
14325,-56.07,2021-12-17 17:42:42.000000
14326,-68.17,2021-12-17 17:42:42.015625
14327,-79.43,2021-12-17 17:42:42.031250
14328,-91.0,2021-12-17 17:42:42.046875
14329,-104.37,2021-12-17 17:42:42.062500
14330,-120.59,2021-12-17 17:42:42.078125
14331,-139.74,2021-12-17 17:42:42.093750
14332,-160.64,2021-12-17 17:42:42.109375
14333,-180.86,2021-12-17 17:42:42.125000
14334,-197.18,2021-12-17 17:42:42.140625
14335,-206.31,2021-12-17 17:42:42.156250
14336,-205.73,2021-12-17 17:42:42.171875
14337,-194.5,2021-12-17 17:42:42.187500
14338,-173.7,2021-12-17 17:42:42.203125
14339,-146.33,2021-12-17 17:42:42.218750
14340,-116.56,2021-12-17 17:42:42.234375
14341,-88.67,2021-12-17 17:42:42.250000
14342,-65.96,2021-12-17 17:42:42.265625
14343,-50.11,2021-12-17 17:42:42.281250
14344,-41.2,2021-12-17 17:42:42.296875
14345,-38.07,2021-12-17 17:42:42.312500
14346,-38.96,2021-12-17 17:42:42.328125
14347,-41.87,2021-12-17 17:42:42.343750
14348,-44.91,2021-12-17 17:42:42.359375
14349,-46.52,2021-12-17 17:42:42.375000
14350,-45.74,2021-12-17 17:42:42.390625
14351,-42.37,2021-12-17 17:42:42.406250
14352,-37.03,2021-12-17 17:42:42.421875
14353,-30.89,2021-12-17 17:42:42.437500
14354,-25.18,2021-12-17 17:42:42.453125
14355,-20.78,2021-12-17 17:42:42.468750
14356,-17.92,2021-12-17 17:42:42.484375
14357,-16.23,2021-12-17 17:42:42.500000
14358,-14.93,2021-12-17 17:42:42.515625
14359,-13.13,2021-12-17 17:42:42.531250
14360,-10.09,2021-12-17 17:42:42.546875
14361,-5.46,2021-12-17 17:42:42.562500
14362,0.63,2021-12-17 17:42:42.578125
14363,7.66,2021-12-17 17:42:42.593750
14364,14.95,2021-12-17 17:42:42.609375
14365,21.98,2021-12-17 17:42:42.625000
14366,28.53,2021-12-17 17:42:42.640625
14367,34.62,2021-12-17 17:42:42.656250
14368,40.25,2021-12-17 17:42:42.671875
14369,45.05,2021-12-17 17:42:42.687500
14370,48.34,2021-12-17 17:42:42.703125
14371,49.5,2021-12-17 17:42:42.718750
14372,48.46,2021-12-17 17:42:42.734375
14373,46.03,2021-12-17 17:42:42.750000
14374,43.72,2021-12-17 17:42:42.765625
14375,43.01,2021-12-17 17:42:42.781250
14376,44.65,2021-12-17 17:42:42.796875
14377,48.18,2021-12-17 17:42:42.812500
14378,52.14,2021-12-17 17:42:42.828125
14379,54.76,2021-12-17 17:42:42.843750
14380,54.74,2021-12-17 17:42:42.859375
14381,51.78,2021-12-17 17:42:42.875000
14382,46.59,2021-12-17 17:42:42.890625
14383,40.5,2021-12-17 17:42:42.906250
14384,34.81,2021-12-17 17:42:42.921875
14385,30.27,2021-12-17 17:42:42.937500
14386,26.79,2021-12-17 17:42:42.953125
14387,23.75,2021-12-17 17:42:42.968750
14388,20.43,2021-12-17 17:42:42.984375
14389,16.59,2021-12-17 17:42:43.000000
14390,12.64,2021-12-17 17:42:43.015625
14391,9.44,2021-12-17 17:42:43.031250
14392,7.81,2021-12-17 17:42:43.046875
14393,8.1,2021-12-17 17:42:43.062500
14394,10.0,2021-12-17 17:42:43.078125
14395,12.82,2021-12-17 17:42:43.093750
14396,15.92,2021-12-17 17:42:43.109375
14397,19.01,2021-12-17 17:42:43.125000
14398,22.24,2021-12-17 17:42:43.140625
14399,25.79,2021-12-17 17:42:43.156250
14400,29.61,2021-12-17 17:42:43.171875
14401,33.19,2021-12-17 17:42:43.187500
14402,35.6,2021-12-17 17:42:43.203125
14403,35.92,2021-12-17 17:42:43.218750
14404,33.53,2021-12-17 17:42:43.234375
14405,28.35,2021-12-17 17:42:43.250000
14406,20.88,2021-12-17 17:42:43.265625
14407,12.02,2021-12-17 17:42:43.281250
14408,2.86,2021-12-17 17:42:43.296875
14409,-5.68,2021-12-17 17:42:43.312500
14410,-13.06,2021-12-17 17:42:43.328125
14411,-19.17,2021-12-17 17:42:43.343750
14412,-24.04,2021-12-17 17:42:43.359375
14413,-27.58,2021-12-17 17:42:43.375000
14414,-29.43,2021-12-17 17:42:43.390625
14415,-29.15,2021-12-17 17:42:43.406250
14416,-26.66,2021-12-17 17:42:43.421875
14417,-22.68,2021-12-17 17:42:43.437500
14418,-18.69,2021-12-17 17:42:43.453125
14419,-16.38,2021-12-17 17:42:43.468750
14420,-16.79,2021-12-17 17:42:43.484375
14421,-19.73,2021-12-17 17:42:43.500000
14422,-23.79,2021-12-17 17:42:43.515625
14423,-27.12,2021-12-17 17:42:43.531250
14424,-28.38,2021-12-17 17:42:43.546875
